,matlab,python,delta
228255_at,-180.251648,179.5548669936401,0.6967810063598847
228256_s_at,-141.126015,141.19526342955098,-0.06924842955098143
228257_at,-167.70353,166.67191988812783,1.031610111872169
228258_at,-183.905624,184.5465862231742,-0.6409622231741992
228259_s_at,-195.634815,196.34730121490324,-0.7124862149032367
228260_at,-219.31966400000002,230.21831334079909,-10.898649340799068
228261_at,-184.11992800000002,184.11120420921017,0.008723790789844088
228262_at,-232.77055,234.00887809322327,-1.2383280932232879
228263_at,-123.54175,124.31726444965385,-0.7755144496538549
228264_at,-124.24721000000001,125.48458511077835,-1.2373751107783448
228265_at,-160.241462,168.91530022910482,-8.673838229104803
228266_s_at,-194.978557,194.9838460115077,-0.005289011507699115
228267_at,-173.25548600000002,179.17656190509717,-5.921075905097155
228268_at,-140.747669,141.27706603364518,-0.5293970336451821
228269_x_at,-169.620151,171.02510190960956,-1.4049509096095676
228270_at,-129.493928,142.2582879404048,-12.764359940404802
228271_at,-94.511818,94.02056020914375,0.49125779085625254
228272_at,-186.891831,185.2473439925427,1.6444870074572862
228273_at,-163.520205,163.8075501726671,-0.28734517266710213
228274_at,-98.42668499999999,104.4626279730392,-6.035942973039212
228275_at,-151.080488,151.35417647825452,-0.27368847825451326
228276_at,-131.15255200000001,137.47672163822355,-6.3241696382235375
228277_at,-165.849267,166.42277468284266,-0.57350768284266
228278_at,-169.239023,173.7747848120635,-4.535761812063498
228279_s_at,-163.19159399999998,162.67080222519323,0.520791774806753
228280_at,-72.484622,103.39156846654296,-30.906946466542962
228281_at,-170.329419,170.14040813774844,0.18901086225156405
228282_at,-103.30883100000001,102.88073063542491,0.42810036457510137
228283_at,-97.67114000000001,97.8053182347022,-0.13417823470219048
228284_at,-196.695029,197.38603166459274,-0.6910026645927303
228285_at,-197.790599,193.23989974208885,4.550699257911134
228286_at,-103.58326,124.6821428228222,-21.098882822822205
228287_at,-156.542956,156.49102671454057,0.05192928545943687
228288_at,-178.366636,179.9856181225381,-1.6189821225381138
228289_at,-176.19618300000002,174.62801394149562,1.5681690585043953
228290_at,-154.579979,161.38421870809125,-6.804239708091245
228291_s_at,-165.996456,175.58731623987418,-9.59086023987419
228292_at,-145.812175,144.79980508575153,1.0123699142484668
228293_at,-211.49298100000001,214.11072955180438,-2.617748551804368
228294_s_at,-167.02493,167.01988412366273,0.005045876337277377
228295_at,-165.391169,171.4876985212455,-6.096529521245515
228296_at,-170.69714399999998,168.67036960773257,2.026774392267413
228297_at,-126.37597099999999,135.05286789095172,-8.676896890951724
228298_at,-176.967391,175.613759089055,1.3536319109449835
228299_at,-95.971345,105.2339197658897,-9.262574765889696
228300_at,-155.516542,155.39949455115146,0.11704744884852403
228301_x_at,-165.17264,167.63053868014384,-2.457898680143842
228302_x_at,-183.728739,193.94422481501633,-10.215485815016336
228303_at,-154.350188,157.67722553595553,-3.327037535955526
228304_at,-171.735476,174.0704697830598,-2.3349937830597867
228305_at,-121.59892099999999,121.64784065829564,-0.04891965829564526
228306_at,-126.363351,126.43929968516582,-0.07594868516582665
228307_at,-182.15396,189.29264721413563,-7.138687214135615
228308_at,-161.234035,158.86890487053424,2.3651301294657685
228309_at,-187.643998,186.24829622224107,1.3957017777589442
228310_at,-164.379897,172.500591638926,-8.120694638926011
228311_at,-157.828772,158.4794338679184,-0.6506618679184157
228312_at,-140.632398,140.61898480491212,0.013413195087878194
228313_at,-190.756241,189.1162936619064,1.6399473380935774
228314_at,-125.286824,125.94217399590988,-0.6553499959098872
228315_at,-127.355296,136.60897446076868,-9.253678460768683
228316_at,-199.791351,199.7301228167674,0.061228183232600486
228317_at,-180.812329,181.29921650054152,-0.4868875005415134
228318_s_at,-139.709501,150.2318261988943,-10.522325198894322
228319_at,-136.035405,140.15934597487535,-4.123940974875353
228320_x_at,-172.332666,172.73578324910903,-0.40311724910904445
228321_s_at,-170.194741,170.18344168808935,0.011299311910647702
228322_at,-192.04543999999999,191.63131252019832,0.41412747980166387
228323_at,-142.162569,152.72970324464663,-10.567134244646638
228324_at,-145.940349,128.0745200885668,17.865828911433198
228325_at,-165.042027,165.6454865763683,-0.6034595763683228
228326_at,-99.716685,107.93399660235399,-8.217311602353988
228327_x_at,-122.54978799999999,123.02734095460939,-0.4775529546093935
228328_at,-99.841872,109.28702842316315,-9.445156423163155
228329_at,-193.35825,192.90898220481282,0.44926779518718263
228330_at,-151.176718,151.86022826819482,-0.6835102681948229
228331_at,-152.252674,148.2726928003378,3.9799811996622054
228332_s_at,-81.93001,87.63196144823357,-5.701951448233572
228333_at,-77.945045,84.0982967078205,-6.153251707820502
228334_x_at,-76.651209,104.75819844439353,-28.106989444393534
228335_at,-152.816597,154.73521088861267,-1.9186138886126685
228336_at,-77.27425799999999,87.04776838806991,-9.773510388069923
228337_at,-106.914904,106.90188337018893,0.013020629811080653
228338_at,-171.85038600000001,172.10032619079308,-0.24994019079306895
228339_at,-178.83096899999998,177.17755477565572,1.6534142243442602
228340_at,-126.995209,120.86243226731094,6.1327767326890665
228341_at,-135.632002,136.76863355788578,-1.136631557885778
228342_s_at,-191.473903,191.31730515050202,0.1565978494979845
228343_at,-166.765398,174.11029343294717,-7.344895432947169
228344_s_at,-162.10860300000002,170.92628047817738,-8.817677478177359
228345_at,-145.456931,144.9586893167305,0.498241683269498
228346_at,-168.357489,174.86287217191034,-6.505383171910353
228347_at,-168.916482,177.92520642088894,-9.008724420888939
228348_at,-58.988997,68.06262809022093,-9.073631090220928
228349_at,-157.999619,158.61697505051816,-0.6173560505181683
228350_at,-157.626939,159.68556726873464,-2.058628268734651
228351_at,-83.472613,90.69487450647846,-7.2222615064784605
228352_at,-178.66511200000002,179.50762549542276,-0.842513495422736
228353_x_at,-167.053208,169.09544905422922,-2.0422410542292084
228354_at,-132.971827,132.65109057228412,0.32073642771587174
228355_s_at,-89.47256999999999,98.04152026713685,-8.568950267136856
228356_at,-93.610055,103.84030944206003,-10.23025444206003
228357_at,-121.534995,129.90645532676172,-8.37146032676172
228358_at,-182.767125,182.1253709563783,0.6417540436216882
228359_at,-190.116002,197.71000123077425,-7.593999230774244
228360_at,-173.248458,180.82341794768482,-7.5749599476848175
228361_at,-169.81983,169.85151921368578,-0.03168921368578026
228362_s_at,-145.084008,154.8509569035733,-9.76694890357328
228363_at,-136.483123,123.16329331496377,13.31982968503624
228364_at,-186.305981,185.9626732314368,0.3433077685631929
228365_at,-156.48938,155.04218539331941,1.447194606680597
228366_at,-146.67795,147.0021262895247,-0.3241762895247007
228367_at,-182.63830900000002,187.48925091721085,-4.850941917210832
228368_at,-171.09250600000001,171.1559875870529,-0.06348158705287688
228369_at,-131.56826,131.65234264129862,-0.08408264129860754
228370_at,-120.011827,153.20712667100298,-33.195299671002985
228371_s_at,-196.304206,195.494972134696,0.8092338653039803
228372_at,-125.615475,127.52733589581945,-1.9118608958194443
228373_at,-72.75348199999999,108.3805699346507,-35.6270879346507
228374_at,-175.417292,176.26324891349634,-0.8459569134963374
228375_at,-198.597769,197.2262012644281,1.3715677355718867
228376_at,-124.496881,126.54976813886586,-2.052887138865856
228377_at,-184.264182,184.74725180086307,-0.4830698008630634
228378_at,-188.124298,190.4098261263615,-2.2855281263614984
228379_at,-132.681455,136.11845831301935,-3.4370033130193463
228380_at,-125.650898,125.41855878507367,0.23233921492632703
228381_at,-157.700822,156.8623739338292,0.8384480661707983
228382_at,-169.575253,179.1178023276545,-9.542549327654484
228383_at,-199.829004,199.97800170257904,-0.1489977025790381
228384_s_at,-182.48183899999998,184.17900766729755,-1.697168667297575
228385_at,-201.085404,201.4187687400899,-0.33336474008987693
228386_s_at,-180.876419,178.09951538550402,2.7769036144959784
228387_at,-195.304789,197.28893396283726,-1.984144962837263
228388_at,-139.234613,147.68955553456183,-8.454942534561837
228389_at,-168.200541,168.27011331112655,-0.06957231112656359
228390_at,-163.895624,164.55780943010126,-0.6621854301012604
228391_at,-170.319475,171.72066695784105,-1.4011919578410357
228392_at,-159.152122,158.5999588061889,0.5521631938110829
228393_s_at,-111.712275,121.17923532089206,-9.466960320892056
228394_at,-160.638155,162.75551192231433,-2.1173569223143147
228395_at,-155.17101599999998,155.7083721782866,-0.5373561782866147
228396_at,-139.981654,139.03624290097724,0.9454110990227491
228397_at,-134.06291299999998,133.84385376222298,0.2190592377770031
228398_at,-197.736293,203.72731807902585,-5.99102507902586
228399_at,-197.948164,197.3081668975155,0.6399971024845001
228400_at,-186.446373,186.02443672158876,0.4219362784112377
228401_at,-102.064003,111.9416523811584,-9.877649381158406
228402_at,-137.147937,136.33820440147562,0.8097325985243913
228403_at,-150.707302,159.52626445831714,-8.818962458317145
228404_at,-193.328459,190.91527765999055,2.4131813400094586
228405_at,-137.787288,137.9771895356438,-0.18990153564379852
228406_at,-192.653325,194.0833336862396,-1.4300086862396029
228407_at,-171.79346999999999,172.20241427090338,-0.40894427090339036
228408_s_at,-163.055635,162.61558917533125,0.44004582466874353
228409_at,-139.152705,139.71121500995974,-0.5585100099597469
228410_at,-180.987996,181.4644790379959,-0.47648303799587666
228411_at,-187.513423,187.6539631484506,-0.14054014845061147
228412_at,-145.090687,143.95088424605672,1.139802753943286
228413_s_at,-161.601301,169.3171002416362,-7.715799241636205
228414_at,-173.31866499999998,173.95090751257385,-0.6322425125738675
228415_at,-147.286945,158.30623870832576,-11.019293708325762
228416_at,-120.10991299999999,121.70873603003123,-1.598823030031241
228417_at,-187.410406,189.23551096609734,-1.8251049660973422
228418_at,-189.710399,189.6626941423525,0.04770485764748855
228419_at,-173.01191699999998,172.2342132408704,0.7777037591295937
228420_at,-132.53061100000002,131.70922965499892,0.8213813450011003
228421_s_at,-182.567307,184.82978007489393,-2.262473074893933
228422_at,-194.283504,194.07519941677285,0.20830458322714662
228423_at,-104.816828,119.34224265523116,-14.52541465523116
228424_at,-107.690997,112.88833829036076,-5.197341290360768
228425_at,-179.46594,180.9809532563988,-1.5150132563988166
228426_at,-208.565521,210.97232341784004,-2.406802417840055
228427_at,-168.00696399999998,168.33633622595764,-0.3293722259576555
228428_at,-154.18323700000002,158.20825640711863,-4.025019407118606
228429_x_at,-198.67996499999998,197.60083155187118,1.0791334481288004
228430_at,-182.066549,187.1484871296012,-5.081938129601184
228431_at,-199.935429,202.16852331856157,-2.2330943185615695
228432_at,-182.081805,184.09909853237292,-2.0172935323729178
228433_at,-146.74503700000002,147.06807429153756,-0.32303729153753125
228434_at,-176.732957,176.23687073230147,0.49608626769853004
228435_at,-171.420386,171.3433917553754,0.0769942446246148
228436_at,-119.926286,120.4623189688584,-0.5360329688583931
228437_at,-156.598826,157.05716971762445,-0.4583437176244445
228438_at,-217.70736200000002,219.85283452625475,-2.1454725262547356
228439_at,-156.42681399999998,157.30055605617017,-0.8737420561701867
228440_at,-134.372778,134.1359980001002,0.23677999989982368
228441_s_at,-171.51116000000002,171.97449820380498,-0.46333820380496604
228442_at,-184.494858,182.54510305816154,1.9497549418384494
228443_s_at,-152.445252,152.34610420430212,0.09914779569788834
228444_at,-183.69285,182.56855212214765,1.1242978778523423
228445_at,-135.56250500000002,133.4031375309521,2.1593674690479077
228446_at,-73.517284,79.47178044225022,-5.954496442250218
228447_at,-175.87761899999998,176.958153576693,-1.0805345766930259
228448_at,-160.037574,160.72127235686017,-0.6836983568601624
228449_at,-169.199203,176.4445764208276,-7.245373420827576
228450_at,-180.423835,184.1190136317539,-3.6951786317538904
228451_at,-171.54984199999998,172.14486562113737,-0.5950236211373863
228452_at,-110.452193,100.72394895040684,9.728244049593158
228453_at,-106.01173200000001,110.13358434046489,-4.1218523404648835
228454_at,-116.554027,123.20202109899792,-6.647994098997913
228455_at,-94.253861,104.28974898841727,-10.035887988417272
228456_s_at,-48.941437,80.22648295868181,-31.285045958681813
228457_at,-123.14393500000001,123.77239602034587,-0.6284610203458527
228458_at,-145.95886399999998,152.84232407362487,-6.883460073624889
228459_at,-138.521077,146.92456051377508,-8.403483513775086
228460_at,-159.363039,161.86253001595085,-2.4994910159508663
228461_at,-105.894849,114.6233055495652,-8.728456549565209
228462_at,-214.08798199999998,214.17854499866442,-0.09056299866443851
228463_at,-186.40146299999998,186.83510903736072,-0.43364603736074514
228464_at,-112.47410500000001,112.84653588574523,-0.3724308857452172
228465_at,-120.732376,120.03030490705495,0.7020710929450473
228466_at,-158.03606499999998,156.96238579068228,1.073679209317703
228467_at,-179.20367199999998,178.6338112445702,0.5698607554297723
228468_at,-129.384864,128.75881771355603,0.626046286443966
228469_at,-180.524578,180.56671995626309,-0.04214195626309447
228470_at,-162.81204,172.05349206046716,-9.241452060467168
228471_at,-146.1938,130.19378028475415,16.000019715245855
228472_at,-182.4191,187.43418417791602,-5.015084177916037
228473_at,-171.145271,170.9628561190447,0.18241488095532077
228474_s_at,-165.642782,164.60613931636894,1.0366426836310723
228475_at,-185.928191,186.59125087166152,-0.6630598716615168
228476_at,-173.707042,181.29309607490845,-7.586054074908446
228477_at,-112.23451000000001,121.08300804010827,-8.848498040108254
228478_at,-207.227049,201.41524775742155,5.81180124257844
228479_at,-106.22668300000001,116.04485067647788,-9.81816767647787
228480_at,-168.198573,167.8540801174645,0.34449288253551913
228481_at,-126.588473,126.21745665121682,0.37101634878317213
228482_at,-153.776163,153.29787261481758,0.47829038518241873
228483_s_at,-101.157051,110.36517828760535,-9.20812728760535
228484_s_at,-193.93446200000002,197.33833317424342,-3.403871174243392
228485_s_at,-140.398131,140.96209369259225,-0.5639626925922414
228486_at,-98.68209300000001,105.9026147818599,-7.220521781859887
228487_s_at,-124.92988899999999,134.1171402152956,-9.187251215295603
228488_at,-163.436775,163.78983544850064,-0.3530604485006279
228489_at,-177.92566100000002,176.69105638718412,1.2346046128159003
228490_at,-146.856622,155.63234128052494,-8.775719280524953
228491_at,-171.609823,182.39680623201346,-10.786983232013455
228492_at,-191.170226,191.02448059951027,0.14574540048974427
228493_at,-185.821981,185.98481498643858,-0.16283398643858504
228494_at,-180.849002,180.01986614613025,0.829135853869758
228495_at,-167.431999,167.7159091933946,-0.283910193394604
228496_s_at,-132.332897,141.8679796720738,-9.535082672073798
228497_at,-157.18046299999997,157.24304427716672,-0.06258127716674267
228498_at,-174.462353,174.8789053614602,-0.4165523614601909
228499_at,-119.984199,120.75115684883382,-0.7669578488338118
228500_at,-132.49580500000002,131.86877466633422,0.6270303336658003
228501_at,-160.803831,161.1406211351292,-0.3367901351292062
